customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,unique_features_used,total_tickets,avg_satisfaction,health_score,churn_prediction,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,revenue_at_risk,upsell_opportunity
0135-NMXAP,Female,0,No,No,12,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Yes,9,31.54,283.82,3,2.0,3.0,35.7,1,0.8071904653349085,80.72,High Risk,Urgent - Retention Campaign,1077.0,None
4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,38,49.76,1891.03,6,0.0,5.0,92.5,0,0.0033908502952277996,0.34,Low Risk,Maintain - Standard Service,992.4000000000001,None
6479-OAUSD,Male,0,No,No,25,Yes,No,No,One year,No,Credit card (automatic),19.9,510.8,No,6,72.41,434.46,2,2.0,4.0,36.5,0,0.01176558133745735,1.18,Low Risk,Maintain - Standard Service,238.79999999999998,Add Protection Bundle
7129-ACFOG,Female,0,No,No,5,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,53.8,283.95,No,8,65.24,521.96,3,0.0,5.0,41.2,0,0.0027058479073941363,0.27,Low Risk,Maintain - Standard Service,645.5999999999999,Add Protection Bundle; Add Streaming Services
4189-NAKJS,Male,0,No,No,26,Yes,Yes,DSL,One year,Yes,Credit card (automatic),51.55,1295.4,No,48,60.62,2909.74,6,2.0,2.5,76.0,0,0.04540700636469482,4.54,Low Risk,Maintain - Standard Service,618.5999999999999,Add Protection Bundle; Add Streaming Services
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,One year,No,Mailed check,19.65,19.65,No,16,59.11,945.76,5,3.0,1.67,41.6,0,0.04302563128917506,4.3,Low Risk,Maintain - Standard Service,235.79999999999998,Add Protection Bundle; Add Tech Support
1282-IHQAC,Male,1,No,No,70,No,No phone service,DSL,One year,Yes,Credit card (automatic),44.05,3011.65,No,12,62.47,749.62,5,3.0,2.33,61.0,0,0.0380803199725967,3.81,Low Risk,Maintain - Standard Service,528.5999999999999,Add Tech Support
9127-FHJBZ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,114.0,8093.15,No,22,56.88,1251.33,6,2.0,2.5,73.2,0,0.015767220096860435,1.58,Low Risk,Maintain - Standard Service,1368.0,None
6270-OMFIW,Male,0,Yes,No,60,Yes,No,Fiber optic,One year,Yes,Electronic check,94.4,5610.25,Yes,21,64.11,1346.37,6,5.0,3.6,73.7,1,0.995972043027317,99.6,High Risk,Urgent - Retention Campaign,1132.8000000000002,None
1641-RQDAY,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.4,3217.65,No,37,58.45,2162.77,6,3.0,3.0,73.1,1,0.500401883003303,50.04,Medium Risk,High Priority - Engagement Outreach,1204.8000000000002,None
0107-WESLM,Male,0,No,No,1,Yes,No,No,Month-to-month,Yes,Electronic check,19.85,19.85,Yes,13,59.96,779.53,6,2.0,3.0,50.1,1,0.5792877728330957,57.93,Medium Risk,High Priority - Engagement Outreach,238.20000000000002,None
6994-ORCWG,Female,0,No,No,14,Yes,Yes,DSL,One year,Yes,Mailed check,54.25,773.2,No,20,65.17,1303.42,6,3.0,3.0,57.9,0,0.09298627153312705,9.3,Low Risk,Maintain - Standard Service,651.0,Add Protection Bundle; Add Streaming Services; Add Tech Support
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,33,60.03,1981.15,6,3.0,3.67,68.1,1,0.6120422121841715,61.2,High Risk,High Priority - Engagement Outreach,960.0,None
3992-YWPKO,Female,0,No,No,6,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),109.9,669.45,Yes,16,60.23,963.72,5,2.0,2.0,44.3,1,0.8420688351385719,84.21,High Risk,Urgent - Retention Campaign,1318.8000000000002,None
2933-XEUJM,Female,0,No,No,46,Yes,Yes,DSL,Two year,No,Mailed check,79.2,3593.8,No,26,70.1,1822.69,6,3.0,3.0,70.4,0,0.062434668897843326,6.24,Low Risk,Maintain - Standard Service,950.4000000000001,Add Tech Support
0125-LZQXK,Male,0,No,No,15,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,29,63.09,1829.51,6,8.0,3.25,64.6,1,0.996803286717818,99.68,High Risk,Urgent - Retention Campaign,1216.1999999999998,None
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.3,3953.15,No,29,65.04,1886.13,6,3.0,2.33,68.7,0,0.3635891045641147,36.36,Medium Risk,Monitor - Check-in Call,1131.6,None
4835-YSJMR,Male,0,No,No,39,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,5,53.13,265.64,3,1.0,2.0,36.8,0,0.003371195278389014,0.34,Low Risk,Maintain - Standard Service,597.5999999999999,Add Protection Bundle; Add Streaming Services
8399-YNDCH,Male,1,No,No,21,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,Yes,41,56.38,2311.53,6,3.0,2.67,71.1,0,0.3043929594294559,30.44,Medium Risk,Monitor - Check-in Call,720.5999999999999,None
3164-YAXFY,Male,0,No,No,57,No,No phone service,DSL,Month-to-month,Yes,Electronic check,53.75,3196.0,No,20,57.29,1145.81,6,2.0,3.0,69.8,0,0.0798540393037434,7.99,Low Risk,Maintain - Standard Service,645.0,Upgrade to Annual Contract
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,One year,Yes,Electronic check,93.45,4872.2,No,24,68.44,1642.55,6,0.0,5.0,79.1,0,0.004893431853281852,0.49,Low Risk,Maintain - Standard Service,1121.4,None
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,87.9,1500.5,No,29,46.61,1351.78,6,3.0,3.33,65.7,0,0.33958974618983745,33.96,Medium Risk,Monitor - Check-in Call,1054.8000000000002,None
5673-FSSMF,Female,0,No,No,1,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,60.15,60.15,Yes,7,71.67,501.66,5,4.0,3.25,42.5,1,0.9971300090263625,99.71,High Risk,Urgent - Retention Campaign,721.8,None
7670-ZBPOQ,Female,0,Yes,No,58,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,21,68.64,1441.49,6,0.0,5.0,78.7,0,0.0027192034075571576,0.27,Low Risk,Maintain - Standard Service,732.5999999999999,Add Protection Bundle; Add Streaming Services
8089-UZWLX,Female,1,No,No,71,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),104.05,7413.55,No,42,61.87,2598.34,6,3.0,3.33,88.2,0,0.28905593576513977,28.91,Low Risk,Maintain - Standard Service,1248.6,Add Tech Support
0080-OROZO,Female,0,No,No,35,Yes,No,Fiber optic,One year,Yes,Electronic check,99.25,3532.0,No,22,50.78,1117.14,6,1.0,3.0,64.9,0,0.007853422718454186,0.79,Low Risk,Maintain - Standard Service,1191.0,None
3916-NRPAP,Male,0,No,No,3,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),85.7,256.75,No,12,70.38,844.52,6,1.0,5.0,58.0,0,0.007739616717901173,0.77,Low Risk,Maintain - Standard Service,1028.4,Add Protection Bundle
6807-SIWJI,Male,0,No,No,38,Yes,Yes,Fiber optic,One year,Yes,Electronic check,104.85,3887.25,No,22,60.45,1329.94,6,1.0,1.0,57.8,0,0.010476263142234878,1.05,Low Risk,Maintain - Standard Service,1258.1999999999998,None
8221-HVAYI,Male,0,Yes,Yes,35,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),69.15,2490.15,No,38,56.62,2151.63,6,1.0,5.0,82.5,0,0.0033333355988740643,0.33,Low Risk,Maintain - Standard Service,829.8000000000001,Add Streaming Services
1579-KLYDT,Male,0,No,No,7,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.45,593.45,Yes,6,65.49,392.93,3,2.0,5.0,40.5,1,0.7643004805187583,76.43,High Risk,Urgent - Retention Campaign,1085.4,None
5232-NXPAY,Female,0,No,No,47,Yes,No,DSL,Two year,No,Mailed check,74.45,3510.3,No,26,65.4,1700.51,6,3.0,1.67,65.3,0,0.022330155164427077,2.23,Low Risk,Maintain - Standard Service,893.4000000000001,None
8967-SZQAS,Female,0,No,No,14,Yes,No,DSL,Month-to-month,No,Electronic check,50.45,765.45,No,40,54.08,2163.4,6,2.0,4.0,73.9,0,0.14794907307816213,14.79,Low Risk,Maintain - Standard Service,605.4000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
4468-KAZHE,Female,1,Yes,No,20,Yes,No,DSL,Month-to-month,Yes,Electronic check,60.0,1259.35,No,42,54.83,2303.04,6,2.0,4.0,76.8,0,0.20378574772843366,20.38,Low Risk,Maintain - Standard Service,720.0,Add Protection Bundle; Upgrade to Annual Contract
0455-ENTCR,Male,0,Yes,No,66,Yes,Yes,DSL,Two year,No,Electronic check,85.25,5538.35,No,23,47.26,1086.99,5,2.0,4.0,73.1,0,0.01464224640271503,1.46,Low Risk,Maintain - Standard Service,1023.0,None
8944-AILEF,Male,0,Yes,No,15,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,18,67.24,1210.37,5,3.0,2.67,50.6,0,0.02357216863539909,2.36,Low Risk,Maintain - Standard Service,233.39999999999998,Add Protection Bundle; Upgrade to Annual Contract; Add Tech Support
5542-NKVRU,Female,0,No,No,42,Yes,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,5,72.94,364.68,3,2.0,3.0,41.7,0,0.01105067706460576,1.11,Low Risk,Maintain - Standard Service,249.0,Add Protection Bundle
7126-RBHSD,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,78.9,1348.95,No,33,64.69,2134.72,6,3.0,1.33,59.8,0,0.17692351704352802,17.69,Low Risk,Maintain - Standard Service,946.8000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract; Add Tech Support
5370-IIVVL,Male,0,No,No,37,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),104.5,3778.0,No,22,59.86,1316.98,6,1.0,1.0,57.5,0,0.006133955222237503,0.61,Low Risk,Maintain - Standard Service,1254.0,None
6789-HJBWG,Female,0,No,No,12,Yes,No,DSL,Month-to-month,Yes,Electronic check,49.4,611.65,No,13,60.91,791.81,6,3.0,3.33,54.5,0,0.23580193900372634,23.58,Low Risk,Maintain - Standard Service,592.8,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract; Add Tech Support
3927-NLNRY,Male,0,Yes,No,53,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,28,53.32,1492.83,6,5.0,3.2,74.3,1,0.9977678546483145,99.78,High Risk,Urgent - Retention Campaign,1131.0,None
9087-EYCPR,Female,0,No,No,60,Yes,Yes,No,Two year,No,Mailed check,25.0,1505.05,No,5,67.14,335.69,4,0.0,5.0,59.7,0,0.0024661246872334642,0.25,Low Risk,Maintain - Standard Service,300.0,Add Protection Bundle
6791-YBNAK,Male,0,Yes,Yes,18,No,No phone service,DSL,Month-to-month,No,Credit card (automatic),25.55,467.85,No,17,49.77,846.04,6,2.0,2.5,55.2,0,0.04741703098573318,4.74,Low Risk,Maintain - Standard Service,306.6,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
6358-LYNGM,Male,0,No,No,1,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,14,65.31,914.39,6,5.0,3.0,50.7,1,0.996100318318459,99.61,High Risk,Urgent - Retention Campaign,898.8000000000001,None
6077-BDPXA,Female,0,No,No,3,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,70.15,194.2,No,16,50.73,811.66,6,0.0,5.0,60.4,0,0.0032717534006234486,0.33,Low Risk,Maintain - Standard Service,841.8000000000001,Add Protection Bundle; Add Streaming Services
0013-MHZWF,Female,0,No,Yes,9,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,11,49.7,546.71,4,2.0,4.0,45.1,0,0.07059820109531076,7.06,Low Risk,Maintain - Standard Service,832.8000000000001,None
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,13,47.02,611.2,6,6.0,3.5,52.1,1,0.9967885934517995,99.68,High Risk,Urgent - Retention Campaign,963.0,None
8268-YDIXR,Male,0,Yes,No,56,Yes,Yes,Fiber optic,One year,Yes,Electronic check,93.15,5253.95,No,40,62.06,2482.46,6,2.0,1.5,75.6,0,0.07056823266536123,7.06,Low Risk,Maintain - Standard Service,1117.8000000000002,Add Streaming Services
9824-BEMCV,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,69.0,1149.65,Yes,38,58.52,2223.71,6,6.0,3.0,69.5,1,0.9959393261068947,99.59,High Risk,Urgent - Retention Campaign,828.0,None
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,66.35,740.8,Yes,17,62.15,1056.57,6,2.0,1.0,47.3,0,0.15476156518158524,15.48,Low Risk,Maintain - Standard Service,796.1999999999999,Add Protection Bundle
4291-SHSBH,Male,0,No,No,7,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,69.55,521.35,No,7,47.83,334.78,4,3.0,3.33,39.5,0,0.18496623127708087,18.5,Low Risk,Maintain - Standard Service,834.5999999999999,Add Protection Bundle; Add Streaming Services; Add Tech Support
6980-IMXXE,Female,0,Yes,Yes,69,Yes,No,No,Two year,No,Bank transfer (automatic),20.2,1412.65,No,9,37.26,335.35,5,3.0,2.33,58.9,0,0.009369058566817821,0.94,Low Risk,Maintain - Standard Service,242.39999999999998,Add Protection Bundle; Add Tech Support
9866-QEVEE,Male,0,No,No,19,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,Yes,50,65.23,3261.57,6,3.0,2.33,74.6,1,0.6492672026836439,64.93,High Risk,High Priority - Engagement Outreach,1032.0,None
9897-KXHCM,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,80.3,250.05,Yes,18,60.09,1081.55,5,3.0,4.0,52.6,1,0.8523502426610035,85.24,High Risk,Urgent - Retention Campaign,963.5999999999999,None
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,Two year,No,Credit card (automatic),20.4,1090.6,No,18,69.58,1252.44,6,3.0,2.67,66.5,0,0.007607709893867838,0.76,Low Risk,Maintain - Standard Service,244.79999999999998,Add Protection Bundle; Add Tech Support
0784-GTUUK,Male,0,Yes,No,62,Yes,Yes,No,One year,Yes,Credit card (automatic),23.75,1446.8,No,7,53.1,371.68,5,2.0,2.5,56.4,0,0.013982114995402578,1.4,Low Risk,Maintain - Standard Service,285.0,Add Protection Bundle
7979-CORPM,Male,0,No,No,24,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,Yes,30,58.26,1747.88,6,6.0,3.17,67.3,1,0.9955366714239366,99.55,High Risk,Urgent - Retention Campaign,1086.6,None
2294-DMMUS,Female,0,Yes,Yes,62,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,No,39,62.18,2424.89,6,2.0,4.5,88.6,0,0.11211926273448976,11.21,Low Risk,Maintain - Standard Service,845.4000000000001,Add Protection Bundle; Upgrade to Annual Contract
0872-JCPIB,Male,0,No,No,17,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,No,24,63.64,1527.41,6,0.0,5.0,69.1,0,0.0026778558506250602,0.27,Low Risk,Maintain - Standard Service,789.0,Add Protection Bundle; Upgrade to Annual Contract
3055-MJDSB,Male,0,No,No,9,No,No phone service,DSL,Month-to-month,Yes,Mailed check,24.6,190.1,No,12,68.44,821.27,5,3.0,4.0,50.7,0,0.14870110006026416,14.87,Low Risk,Maintain - Standard Service,295.20000000000005,Add Protection Bundle; Add Streaming Services; Add Tech Support
9091-WTUUY,Male,0,Yes,Yes,64,Yes,No,DSL,Two year,No,Mailed check,69.25,4447.75,No,25,53.46,1336.5,6,3.0,2.67,73.5,0,0.012916259116652147,1.29,Low Risk,Maintain - Standard Service,831.0,None
1618-CFHME,Female,0,No,No,2,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.9,143.35,Yes,11,56.65,623.11,5,4.0,3.0,44.2,1,0.9958810179900576,99.59,High Risk,Urgent - Retention Campaign,910.8000000000001,None
3165-HDOEW,Male,0,Yes,Yes,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,9,71.13,640.17,5,2.0,4.5,48.7,1,0.7458342822965076,74.58,High Risk,Urgent - Retention Campaign,550.2,None
6581-NQCBA,Female,0,Yes,No,16,No,No phone service,DSL,Month-to-month,Yes,Electronic check,49.95,810.2,Yes,8,56.08,448.6,4,8.0,2.88,40.8,1,0.9973079484490164,99.73,High Risk,Urgent - Retention Campaign,599.4000000000001,None
7115-IRDHS,Female,0,Yes,No,72,Yes,Yes,No,Two year,No,Bank transfer (automatic),24.65,1830.05,No,9,62.02,558.22,5,0.0,5.0,70.4,0,0.0018778706376481418,0.19,Low Risk,Maintain - Standard Service,295.79999999999995,Add Protection Bundle
8496-DMZUK,Male,0,No,No,30,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),90.4,2820.65,No,34,67.05,2279.55,6,3.0,2.67,69.4,0,0.04511487249701551,4.51,Low Risk,Maintain - Standard Service,1084.8000000000002,Add Streaming Services; Add Tech Support
2040-VZIKE,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,100.85,4847.35,No,22,56.72,1247.85,6,2.0,1.0,60.8,0,0.16938721080019498,16.94,Low Risk,Maintain - Standard Service,1210.1999999999998,Upgrade to Annual Contract
9068-VPWQQ,Male,0,Yes,No,61,Yes,Yes,DSL,Two year,No,Credit card (automatic),75.35,4729.3,No,36,61.63,2218.83,6,3.0,2.33,77.9,0,0.01768939257548365,1.77,Low Risk,Maintain - Standard Service,904.1999999999999,None
0178-SZBHO,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,87.2,4017.45,No,27,54.35,1467.51,6,3.0,1.67,65.9,0,0.19109380159270586,19.11,Low Risk,Maintain - Standard Service,1046.4,Add Protection Bundle; Upgrade to Annual Contract; Add Tech Support
0384-RVBPI,Male,0,No,No,20,Yes,No,DSL,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,26,72.99,1897.68,6,1.0,4.0,67.2,0,0.002086002383856058,0.21,Low Risk,Maintain - Standard Service,772.8000000000001,Upgrade to Annual Contract
1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,Fiber optic,Month-to-month,No,Electronic check,78.3,2564.3,Yes,49,65.32,3200.6,6,4.0,2.75,79.8,1,0.9957092202063325,99.57,High Risk,Urgent - Retention Campaign,939.5999999999999,None
1299-AURJA,Female,0,Yes,Yes,70,Yes,Yes,No,Two year,No,Bank transfer (automatic),24.7,1685.9,No,17,53.48,909.21,5,1.0,2.0,62.6,0,0.0028555680423248773,0.29,Low Risk,Maintain - Standard Service,296.4,Add Protection Bundle
4525-VZCZG,Male,0,No,Yes,54,Yes,No,Fiber optic,One year,Yes,Electronic check,105.85,5826.65,No,32,70.36,2251.57,6,3.0,3.33,77.5,0,0.10191981562271459,10.19,Low Risk,Maintain - Standard Service,1270.1999999999998,None
1543-LLLFT,Male,1,Yes,No,61,Yes,Yes,Fiber optic,One year,Yes,Mailed check,98.3,6066.55,No,25,68.5,1712.55,6,2.0,3.5,75.9,0,0.07122129404299811,7.12,Low Risk,Maintain - Standard Service,1179.6,None
5835-BEQEU,Male,0,No,No,3,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.95,228.4,Yes,12,65.88,790.52,6,4.0,3.5,52.0,1,0.9964208474766307,99.64,High Risk,Urgent - Retention Campaign,923.4000000000001,None
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,One year,No,Mailed check,19.45,270.2,No,15,54.16,812.36,5,1.0,3.0,49.6,0,0.0028396810366369493,0.28,Low Risk,Maintain - Standard Service,233.39999999999998,Add Protection Bundle
5565-FILXA,Female,1,No,No,16,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.15,1529.2,Yes,40,62.9,2515.94,6,3.0,3.33,71.8,1,0.7527906264635731,75.28,High Risk,Urgent - Retention Campaign,1153.8000000000002,None
0319-QZTCO,Female,0,Yes,Yes,3,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,14,63.82,893.53,6,3.0,2.33,48.6,0,0.26045709421601515,26.05,Low Risk,Maintain - Standard Service,704.4000000000001,Add Protection Bundle; Add Tech Support
2120-SMPEX,Male,0,No,No,25,Yes,No,No,Month-to-month,Yes,Mailed check,20.15,536.35,No,5,62.52,312.59,4,3.0,2.67,40.6,0,0.0317919473152349,3.18,Low Risk,Maintain - Standard Service,241.79999999999998,Add Protection Bundle; Upgrade to Annual Contract; Add Tech Support
0096-FCPUF,Male,0,No,No,30,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,64.5,1888.45,No,38,67.26,2555.77,6,0.0,5.0,81.1,0,0.002823285931841952,0.28,Low Risk,Maintain - Standard Service,774.0,Add Protection Bundle; Upgrade to Annual Contract
0668-OGMHD,Female,0,Yes,No,21,No,No phone service,DSL,Month-to-month,No,Electronic check,28.5,629.35,No,19,55.33,1051.31,5,2.0,3.0,54.2,0,0.06119607252392698,6.12,Low Risk,Maintain - Standard Service,342.0,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
5552-ZNFSJ,Male,0,No,No,1,Yes,No,DSL,Month-to-month,No,Electronic check,45.3,45.3,Yes,20,54.67,1093.42,6,5.0,3.4,55.9,1,0.9956531412372953,99.57,High Risk,Urgent - Retention Campaign,543.5999999999999,None
2223-KAGMX,Female,0,No,No,15,Yes,No,No,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,11,64.43,708.73,5,2.0,3.0,47.8,0,0.03792897882992221,3.79,Low Risk,Maintain - Standard Service,232.79999999999998,Add Protection Bundle; Upgrade to Annual Contract
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,90.45,2117.25,No,25,68.41,1710.22,6,1.0,4.0,67.4,0,0.015203710679703202,1.52,Low Risk,Maintain - Standard Service,1085.4,Add Protection Bundle; Upgrade to Annual Contract
9408-HRXRK,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.15,4730.9,No,25,58.01,1450.34,6,0.0,5.0,77.5,0,0.004534377893160551,0.45,Low Risk,Maintain - Standard Service,1261.8000000000002,Upgrade to Annual Contract
5593-SUAOO,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),83.15,2033.05,No,46,68.92,3170.55,6,1.0,5.0,84.3,0,0.0036511615618639113,0.37,Low Risk,Maintain - Standard Service,997.8000000000001,Add Protection Bundle; Add Streaming Services
7321-PKUYW,Female,0,No,No,11,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,90.15,987.95,Yes,15,66.85,1002.74,6,8.0,2.75,53.1,1,0.9970089805584709,99.7,High Risk,Urgent - Retention Campaign,1081.8000000000002,None
2833-SLKDQ,Male,0,No,No,1,Yes,No,DSL,Month-to-month,No,Mailed check,45.05,45.05,Yes,16,59.82,957.08,6,3.0,3.33,53.2,1,0.5354235655259296,53.54,Medium Risk,High Priority - Engagement Outreach,540.5999999999999,None
6766-HFKLA,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),103.2,5744.35,No,33,55.29,1824.67,6,0.0,5.0,85.4,0,0.003440470900999257,0.34,Low Risk,Maintain - Standard Service,1238.4,None
7595-EUIVN,Female,0,No,No,1,Yes,No,Fiber optic,Month-to-month,No,Electronic check,75.8,75.8,Yes,9,58.03,522.25,5,7.0,2.0,38.7,1,0.9970173843409146,99.7,High Risk,Urgent - Retention Campaign,909.5999999999999,None
7617-EYGLW,Male,0,No,No,1,Yes,No,No,Month-to-month,No,Electronic check,19.45,19.45,No,17,58.33,991.54,5,3.0,3.0,47.5,0,0.2108624717437911,21.09,Low Risk,Maintain - Standard Service,233.39999999999998,Add Protection Bundle; Add Tech Support
2026-TGDHM,Female,0,No,No,7,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,79.3,523.15,Yes,12,64.5,774.02,6,4.0,3.25,52.1,1,0.995690294649359,99.57,High Risk,Urgent - Retention Campaign,951.5999999999999,None
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,Two year,No,Credit card (automatic),88.8,4805.3,No,27,66.08,1784.03,6,0.0,5.0,81.5,0,0.004136938588912389,0.41,Low Risk,Maintain - Standard Service,1065.6,None
4030-VPZBD,Female,0,No,No,2,No,No phone service,DSL,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,10,62.81,628.12,5,2.0,4.5,49.6,1,0.6864784883724898,68.65,High Risk,High Priority - Engagement Outreach,370.79999999999995,None
