customerID,tenure,MonthlyCharges,Contract,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,total_tickets,avg_satisfaction,health_score,revenue_at_risk
9448-REEVD,1,44.7,Month-to-month,0.9966234377313932,99.66,High Risk,Urgent - Retention Campaign,5.0,2.6,49.1,536.4000000000001
5057-LCOUI,39,50.75,Month-to-month,0.9966231391233437,99.66,High Risk,Urgent - Retention Campaign,6.0,2.17,74.7,609.0
3988-RQIXO,1,91.3,Month-to-month,0.9966223378893169,99.66,High Risk,Urgent - Retention Campaign,5.0,4.2,54.3,1095.6
1569-TTNYJ,5,78.75,Month-to-month,0.9966217475158458,99.66,High Risk,Urgent - Retention Campaign,8.0,3.12,43.7,945.0
1031-IIDEO,1,70.85,Month-to-month,0.9966209434036312,99.66,High Risk,Urgent - Retention Campaign,5.0,3.2,45.3,850.1999999999999
4077-CROMM,31,104.2,Month-to-month,0.9966200793650186,99.66,High Risk,Urgent - Retention Campaign,7.0,3.29,60.6,1250.4
1550-LOAHA,32,84.15,Month-to-month,0.9966193724696776,99.66,High Risk,Urgent - Retention Campaign,8.0,3.25,75.3,1009.8000000000001
4547-LYTDD,16,72.65,Month-to-month,0.9966180798410595,99.66,High Risk,Urgent - Retention Campaign,6.0,2.83,59.0,871.8000000000001
4603-JANFB,1,69.85,Month-to-month,0.9966170167686521,99.66,High Risk,Urgent - Retention Campaign,6.0,3.0,36.5,838.1999999999999
7508-MYBOG,14,86.1,Month-to-month,0.9966155805107116,99.66,High Risk,Urgent - Retention Campaign,8.0,2.5,73.9,1033.1999999999998
0278-YXOOG,5,21.05,Month-to-month,0.996614368196374,99.66,High Risk,Urgent - Retention Campaign,8.0,2.75,53.2,252.60000000000002
1396-QWFBJ,21,74.05,Month-to-month,0.9966117632186277,99.66,High Risk,Urgent - Retention Campaign,7.0,2.29,62.4,888.5999999999999
3092-IGHWF,67,87.4,One year,0.9966114840326128,99.66,High Risk,Urgent - Retention Campaign,6.0,2.0,81.2,1048.8000000000002
9572-MTILT,59,106.75,Month-to-month,0.9966080128206065,99.66,High Risk,Urgent - Retention Campaign,5.0,2.4,78.8,1281.0
8337-UPOAQ,10,89.8,Month-to-month,0.9966072365879225,99.66,High Risk,Urgent - Retention Campaign,5.0,3.6,55.0,1077.6
3208-YPIOE,39,75.25,Month-to-month,0.9966070323855871,99.66,High Risk,Urgent - Retention Campaign,8.0,3.5,80.0,903.0
3754-DXMRT,2,44.15,Month-to-month,0.9966068226384093,99.66,High Risk,Urgent - Retention Campaign,7.0,2.0,39.0,529.8
1143-NMNQJ,2,85.7,Month-to-month,0.9966053366234228,99.66,High Risk,Urgent - Retention Campaign,7.0,3.29,49.7,1028.4
2995-UPRYS,40,99.2,One year,0.9965998449751515,99.66,High Risk,Urgent - Retention Campaign,4.0,3.25,70.9,1190.4
0637-YLETY,16,95.6,Month-to-month,0.9965996467062954,99.66,High Risk,Urgent - Retention Campaign,4.0,2.5,68.4,1147.1999999999998
4013-TLDHQ,19,78.25,Month-to-month,0.996599512591231,99.66,High Risk,Urgent - Retention Campaign,8.0,3.38,69.8,939.0
7330-WZLNC,5,90.8,Month-to-month,0.9965993536315981,99.66,High Risk,Urgent - Retention Campaign,6.0,3.67,58.1,1089.6
1087-UDSIH,3,19.6,Month-to-month,0.9965985138699955,99.66,High Risk,Urgent - Retention Campaign,7.0,4.0,55.2,235.20000000000002
6923-EFPNL,4,51.75,Month-to-month,0.9965944050995584,99.66,High Risk,Urgent - Retention Campaign,4.0,3.0,50.9,621.0
3331-HQDTW,34,109.8,Month-to-month,0.9965943571912939,99.66,High Risk,Urgent - Retention Campaign,8.0,2.62,69.7,1317.6
1122-JWTJW,1,70.65,Month-to-month,0.9965927128618511,99.66,High Risk,Urgent - Retention Campaign,8.0,2.88,53.8,847.8000000000001
3348-CFRNX,28,92.35,Month-to-month,0.9965923156809796,99.66,High Risk,Urgent - Retention Campaign,8.0,2.62,62.1,1108.1999999999998
3143-ILDAL,56,94.45,Month-to-month,0.9965908113298245,99.66,High Risk,Urgent - Retention Campaign,5.0,2.6,80.6,1133.4
2034-GDRCN,2,90.4,Month-to-month,0.9965891239849604,99.66,High Risk,Urgent - Retention Campaign,8.0,2.75,47.6,1084.8000000000002
5442-XSDCW,11,79.5,Month-to-month,0.9965887111329036,99.66,High Risk,Urgent - Retention Campaign,5.0,3.0,51.7,954.0
2079-FBMZK,6,69.25,Month-to-month,0.9965872810549657,99.66,High Risk,Urgent - Retention Campaign,7.0,3.29,48.8,831.0
4039-HEUNW,36,96.5,Month-to-month,0.9965821894490872,99.66,High Risk,Urgent - Retention Campaign,7.0,3.86,85.4,1158.0
2845-HSJCY,14,87.25,Month-to-month,0.9965812150499126,99.66,High Risk,Urgent - Retention Campaign,5.0,3.6,63.9,1047.0
8083-YTZES,4,74.35,Month-to-month,0.9965803432797702,99.66,High Risk,Urgent - Retention Campaign,8.0,3.12,55.0,892.1999999999999
2135-RXIHG,1,45.65,Month-to-month,0.9965789596830366,99.66,High Risk,Urgent - Retention Campaign,6.0,3.5,55.7,547.8
6347-DCUIK,10,74.15,Month-to-month,0.996578212902353,99.66,High Risk,Urgent - Retention Campaign,4.0,2.75,37.4,889.8000000000001
5616-PRTNT,20,19.4,Month-to-month,0.9965779287860287,99.66,High Risk,Urgent - Retention Campaign,7.0,2.71,48.0,232.79999999999998
2519-FAKOD,38,99.25,Month-to-month,0.9965777338767452,99.66,High Risk,Urgent - Retention Campaign,7.0,3.86,78.8,1191.0
5103-MHMHY,1,45.95,Month-to-month,0.9965757992129214,99.66,High Risk,Urgent - Retention Campaign,4.0,2.25,45.7,551.4000000000001
9019-QVLZD,1,79.55,Month-to-month,0.9965748396729497,99.66,High Risk,Urgent - Retention Campaign,7.0,2.29,41.6,954.5999999999999
1624-NALOJ,5,89.8,Month-to-month,0.996574774121104,99.66,High Risk,Urgent - Retention Campaign,8.0,2.88,39.5,1077.6
9048-JVYVF,3,69.35,Month-to-month,0.9965747578924039,99.66,High Risk,Urgent - Retention Campaign,7.0,3.0,53.6,832.1999999999999
2612-RRIDN,4,81.0,Month-to-month,0.9965731124807086,99.66,High Risk,Urgent - Retention Campaign,7.0,3.29,55.1,972.0
2003-CKLOR,66,99.5,Month-to-month,0.9965730600426708,99.66,High Risk,Urgent - Retention Campaign,7.0,2.57,77.2,1194.0
2657-ALMWY,26,84.95,Month-to-month,0.9965711855725579,99.66,High Risk,Urgent - Retention Campaign,4.0,2.5,59.8,1019.4000000000001
3672-YITQD,36,84.1,Month-to-month,0.9965692053201878,99.66,High Risk,Urgent - Retention Campaign,7.0,1.86,60.0,1009.1999999999999
4628-CTTLA,57,39.3,Month-to-month,0.9965665377107654,99.66,High Risk,Urgent - Retention Campaign,6.0,3.17,70.5,471.59999999999997
3877-JRJIP,1,59.85,Month-to-month,0.9965663994805589,99.66,High Risk,Urgent - Retention Campaign,5.0,2.4,43.9,718.2
9526-JAWYF,26,89.8,Month-to-month,0.9965596043807193,99.66,High Risk,Urgent - Retention Campaign,7.0,2.86,60.7,1077.6
4612-THJBS,56,104.75,One year,0.9965566885427112,99.66,High Risk,Urgent - Retention Campaign,5.0,3.0,78.6,1257.0
1205-WNWPJ,7,59.5,Month-to-month,0.9965565237841513,99.66,High Risk,Urgent - Retention Campaign,5.0,2.8,49.5,714.0
8485-GJCDN,5,69.05,Month-to-month,0.9965546074461675,99.66,High Risk,Urgent - Retention Campaign,6.0,4.17,55.9,828.5999999999999
6467-CHFZW,47,99.35,Month-to-month,0.9965542713359767,99.66,High Risk,Urgent - Retention Campaign,8.0,2.88,78.6,1192.1999999999998
9412-GHEEC,40,104.8,Month-to-month,0.9965530486468168,99.66,High Risk,Urgent - Retention Campaign,4.0,3.5,84.5,1257.6
0461-CVKMU,23,83.8,Month-to-month,0.9965519238839419,99.66,High Risk,Urgent - Retention Campaign,4.0,3.75,63.4,1005.5999999999999
5393-RXQSZ,1,79.6,Month-to-month,0.9965517109989478,99.66,High Risk,Urgent - Retention Campaign,7.0,2.29,50.2,955.1999999999999
9681-OXGVC,5,100.5,Month-to-month,0.9965480531081353,99.65,High Risk,Urgent - Retention Campaign,4.0,3.0,43.2,1206.0
6567-HOOPW,1,79.2,Month-to-month,0.996545154309117,99.65,High Risk,Urgent - Retention Campaign,5.0,2.8,46.1,950.4000000000001
9647-ERGBE,30,100.05,Month-to-month,0.996544829216571,99.65,High Risk,Urgent - Retention Campaign,8.0,2.88,63.1,1200.6
3164-AALRN,5,70.0,One year,0.9965427462405688,99.65,High Risk,Urgent - Retention Campaign,8.0,3.62,50.5,840.0
2528-HFYZX,17,76.45,Month-to-month,0.996539928531191,99.65,High Risk,Urgent - Retention Campaign,8.0,3.38,65.0,917.4000000000001
4871-JTKJF,1,69.65,Month-to-month,0.996539507776393,99.65,High Risk,Urgent - Retention Campaign,4.0,2.25,40.9,835.8000000000001
8417-FMLZI,6,83.55,Month-to-month,0.9965369732019697,99.65,High Risk,Urgent - Retention Campaign,6.0,2.67,51.3,1002.5999999999999
7551-DACSP,6,55.3,Month-to-month,0.9965349676627999,99.65,High Risk,Urgent - Retention Campaign,6.0,3.0,55.1,663.5999999999999
2372-HWUHI,2,44.35,Month-to-month,0.9965342801003064,99.65,High Risk,Urgent - Retention Campaign,6.0,2.17,40.2,532.2
1704-NRWYE,9,80.85,Month-to-month,0.9965312928933562,99.65,High Risk,Urgent - Retention Campaign,4.0,4.25,48.7,970.1999999999999
0495-RVCBF,1,79.7,Month-to-month,0.9965312053005819,99.65,High Risk,Urgent - Retention Campaign,8.0,2.12,49.6,956.4000000000001
1980-KXVPM,3,75.05,Month-to-month,0.9965308092542533,99.65,High Risk,Urgent - Retention Campaign,4.0,2.5,51.0,900.5999999999999
6608-QQLVK,1,50.5,Month-to-month,0.996528618440423,99.65,High Risk,Urgent - Retention Campaign,6.0,3.83,44.8,606.0
5940-NFXKV,19,83.65,Month-to-month,0.9965237789146274,99.65,High Risk,Urgent - Retention Campaign,4.0,2.75,67.3,1003.8000000000001
7253-UVNDW,46,54.35,Two year,0.996520514555886,99.65,High Risk,Urgent - Retention Campaign,7.0,3.14,72.7,652.2
7943-RQCHR,9,94.75,Month-to-month,0.9965173692867487,99.65,High Risk,Urgent - Retention Campaign,4.0,2.75,49.3,1137.0
0680-DFNNY,15,101.1,Month-to-month,0.9965165084660156,99.65,High Risk,Urgent - Retention Campaign,4.0,3.5,77.6,1213.1999999999998
8066-POXGX,13,35.1,Month-to-month,0.9965146685438311,99.65,High Risk,Urgent - Retention Campaign,5.0,2.6,45.6,421.20000000000005
9492-TOKRI,18,90.0,Month-to-month,0.9965120716841721,99.65,High Risk,Urgent - Retention Campaign,6.0,3.33,74.1,1080.0
7055-VKGDA,54,105.4,One year,0.996506247437926,99.65,High Risk,Urgent - Retention Campaign,6.0,2.17,77.7,1264.8000000000002
7156-MHUGY,13,90.5,Month-to-month,0.9965047256294945,99.65,High Risk,Urgent - Retention Campaign,6.0,2.83,70.7,1086.0
9846-GKXAS,9,90.8,Month-to-month,0.9965045988430249,99.65,High Risk,Urgent - Retention Campaign,8.0,3.12,54.0,1089.6
7495-OOKFY,8,80.65,Month-to-month,0.9965026098569787,99.65,High Risk,Urgent - Retention Campaign,4.0,2.5,50.6,967.8000000000001
0402-CQAJN,37,101.9,Month-to-month,0.9965006576921256,99.65,High Risk,Urgent - Retention Campaign,5.0,3.4,66.5,1222.8000000000002
4211-MMAZN,1,20.25,Month-to-month,0.9964985040303713,99.65,High Risk,Urgent - Retention Campaign,7.0,3.14,35.8,243.0
6982-SSHFK,1,44.4,Month-to-month,0.9964970799207514,99.65,High Risk,Urgent - Retention Campaign,8.0,3.12,27.0,532.8
8816-VXNZD,1,75.1,Month-to-month,0.9964925798515087,99.65,High Risk,Urgent - Retention Campaign,7.0,4.57,49.0,901.1999999999999
2002-MZHWP,1,20.5,Month-to-month,0.9964903052873503,99.65,High Risk,Urgent - Retention Campaign,6.0,2.83,53.6,246.0
7479-NITWS,7,89.35,Month-to-month,0.9964899748050173,99.65,High Risk,Urgent - Retention Campaign,6.0,3.67,40.8,1072.1999999999998
8708-XPXHZ,42,94.2,Month-to-month,0.9964893662905546,99.65,High Risk,Urgent - Retention Campaign,8.0,2.38,77.6,1130.4
1150-WFARN,67,108.75,Two year,0.9964860429026072,99.65,High Risk,Urgent - Retention Campaign,5.0,2.4,80.4,1305.0
5130-IEKQT,25,105.95,Month-to-month,0.9964854194461898,99.65,High Risk,Urgent - Retention Campaign,8.0,2.25,63.9,1271.4
4529-CKBCL,2,80.2,Month-to-month,0.9964845680269594,99.65,High Risk,Urgent - Retention Campaign,6.0,2.67,29.8,962.4000000000001
4325-NFSKC,19,90.6,Month-to-month,0.9964813768222437,99.65,High Risk,Urgent - Retention Campaign,8.0,2.75,73.3,1087.1999999999998
6661-HBGWL,42,104.75,Month-to-month,0.9964787511371412,99.65,High Risk,Urgent - Retention Campaign,4.0,3.5,67.7,1257.0
3249-ZPQRG,4,78.45,Month-to-month,0.9964748440600268,99.65,High Risk,Urgent - Retention Campaign,7.0,3.43,47.0,941.4000000000001
4791-QRGMF,59,99.5,One year,0.9964690334970978,99.65,High Risk,Urgent - Retention Campaign,6.0,2.67,80.5,1194.0
2082-OJVTK,29,89.2,Month-to-month,0.99646747137645,99.65,High Risk,Urgent - Retention Campaign,7.0,3.57,81.1,1070.4
7488-MXJIV,4,85.65,Month-to-month,0.9964635515544462,99.65,High Risk,Urgent - Retention Campaign,7.0,3.0,47.7,1027.8000000000002
1809-DMJHQ,5,46.0,Month-to-month,0.9964631448908907,99.65,High Risk,Urgent - Retention Campaign,7.0,3.14,38.7,552.0
3512-IZIKN,70,65.3,Two year,0.996461061722467,99.65,High Risk,Urgent - Retention Campaign,6.0,3.33,89.8,783.5999999999999
5995-OIGLP,12,56.65,Month-to-month,0.996460560333924,99.65,High Risk,Urgent - Retention Campaign,5.0,2.8,50.9,679.8
2929-QNSRW,56,98.25,One year,0.9964582493845457,99.65,High Risk,Urgent - Retention Campaign,7.0,2.86,76.8,1179.0
1432-FPAXX,29,30.6,Month-to-month,0.9964550071735682,99.65,High Risk,Urgent - Retention Campaign,6.0,2.83,58.4,367.20000000000005
5577-OTWWW,15,19.75,Month-to-month,0.9964548264112796,99.65,High Risk,Urgent - Retention Campaign,6.0,3.0,49.0,237.0
9367-WXLCH,8,84.5,Month-to-month,0.9964540410270057,99.65,High Risk,Urgent - Retention Campaign,7.0,3.14,45.2,1014.0
6127-ISGTU,16,84.95,Month-to-month,0.9964534672541121,99.65,High Risk,Urgent - Retention Campaign,4.0,2.75,58.0,1019.4000000000001
4484-CGXFK,3,55.3,Month-to-month,0.9964531324925597,99.65,High Risk,Urgent - Retention Campaign,4.0,3.25,33.0,663.5999999999999
8058-JMEQO,9,84.45,Month-to-month,0.9964522686864257,99.65,High Risk,Urgent - Retention Campaign,8.0,2.62,44.6,1013.4000000000001
6029-WTIPC,37,101.1,Month-to-month,0.9964519501598381,99.65,High Risk,Urgent - Retention Campaign,8.0,2.88,71.6,1213.1999999999998
8999-BOHSE,11,89.7,Month-to-month,0.9964488200440337,99.64,High Risk,Urgent - Retention Campaign,5.0,2.8,55.1,1076.4
9728-FTTVZ,1,69.2,Month-to-month,0.9964477949754528,99.64,High Risk,Urgent - Retention Campaign,8.0,3.0,39.5,830.4000000000001
6946-LMSQS,25,89.05,One year,0.9964471340143457,99.64,High Risk,Urgent - Retention Campaign,8.0,2.88,75.5,1068.6
2956-GGUCQ,24,78.85,Month-to-month,0.996446717599456,99.64,High Risk,Urgent - Retention Campaign,7.0,3.14,76.8,946.1999999999999
4971-PUYQO,27,94.55,Month-to-month,0.9964438112038204,99.64,High Risk,Urgent - Retention Campaign,4.0,1.75,66.1,1134.6
9921-ZVRHG,14,80.45,Month-to-month,0.9964431644758461,99.64,High Risk,Urgent - Retention Campaign,8.0,3.25,69.7,965.4000000000001
4818-QIUFN,20,79.15,Month-to-month,0.9964429436177539,99.64,High Risk,Urgent - Retention Campaign,6.0,3.5,64.0,949.8000000000001
5364-EVNIB,13,79.8,Month-to-month,0.9964406354785857,99.64,High Risk,Urgent - Retention Campaign,8.0,3.62,69.1,957.5999999999999
3415-TAILE,2,65.7,Month-to-month,0.99643935179922,99.64,High Risk,Urgent - Retention Campaign,4.0,2.5,52.0,788.4000000000001
1285-OKIPP,1,79.9,Month-to-month,0.9964393262605663,99.64,High Risk,Urgent - Retention Campaign,5.0,2.4,27.9,958.8000000000001
0348-SDKOL,58,102.1,Month-to-month,0.9964380821516148,99.64,High Risk,Urgent - Retention Campaign,4.0,2.75,81.7,1225.1999999999998
2237-ZFSMY,39,95.55,One year,0.9964378394737354,99.64,High Risk,Urgent - Retention Campaign,4.0,3.0,73.8,1146.6
1918-ZBFQJ,13,79.25,Month-to-month,0.9964350524756328,99.64,High Risk,Urgent - Retention Campaign,4.0,2.5,64.6,951.0
9465-RWMXL,32,78.9,Month-to-month,0.9964330920961729,99.64,High Risk,Urgent - Retention Campaign,8.0,3.25,73.5,946.8000000000001
4183-WCSEP,31,78.45,Month-to-month,0.9964312947846763,99.64,High Risk,Urgent - Retention Campaign,5.0,3.4,72.0,941.4000000000001
6331-EWIEB,20,85.25,Month-to-month,0.9964299931850541,99.64,High Risk,Urgent - Retention Campaign,8.0,3.75,80.6,1023.0
8080-DDEMJ,1,45.1,Month-to-month,0.9964292580566959,99.64,High Risk,Urgent - Retention Campaign,7.0,2.43,42.8,541.2
7005-CCBKV,6,84.4,Month-to-month,0.9964253150253638,99.64,High Risk,Urgent - Retention Campaign,5.0,2.8,31.5,1012.8000000000001
9685-WKZGT,14,74.95,Month-to-month,0.9964238204954413,99.64,High Risk,Urgent - Retention Campaign,7.0,4.43,71.4,899.4000000000001
5835-BEQEU,3,76.95,Month-to-month,0.9964208474766307,99.64,High Risk,Urgent - Retention Campaign,4.0,3.5,52.0,923.4000000000001
4566-QVRRW,11,44.05,Month-to-month,0.9964206045614947,99.64,High Risk,Urgent - Retention Campaign,7.0,2.43,45.6,528.5999999999999
5510-BOIUJ,1,19.25,Month-to-month,0.9964195404633578,99.64,High Risk,Urgent - Retention Campaign,5.0,2.2,38.9,231.0
1513-XNPPH,12,89.4,Month-to-month,0.9964178101185716,99.64,High Risk,Urgent - Retention Campaign,4.0,2.75,55.1,1072.8000000000002
5550-VFRLC,1,69.85,Month-to-month,0.9964174029967825,99.64,High Risk,Urgent - Retention Campaign,8.0,2.38,51.8,838.1999999999999
5748-RNCJT,69,106.5,Two year,0.9964155547261941,99.64,High Risk,Urgent - Retention Campaign,6.0,3.17,78.6,1278.0
0883-EIBTI,2,19.5,Month-to-month,0.9964143674899885,99.64,High Risk,Urgent - Retention Campaign,5.0,2.4,51.0,234.0
6330-JKLPC,11,80.5,Month-to-month,0.9964129422241367,99.64,High Risk,Urgent - Retention Campaign,4.0,3.75,54.7,966.0
1833-VGRUM,1,74.2,Month-to-month,0.9964125198147654,99.64,High Risk,Urgent - Retention Campaign,7.0,2.43,44.0,890.4000000000001
1624-WOIWJ,10,84.7,Month-to-month,0.996411443748645,99.64,High Risk,Urgent - Retention Campaign,8.0,3.5,41.0,1016.4000000000001
3235-ETOOB,8,74.5,Month-to-month,0.9964065727271455,99.64,High Risk,Urgent - Retention Campaign,5.0,2.6,54.6,894.0
4505-EXZHB,6,74.4,Month-to-month,0.99640518122342,99.64,High Risk,Urgent - Retention Campaign,5.0,2.8,37.7,892.8000000000001
4160-AMJTL,8,19.65,Month-to-month,0.9964041933813443,99.64,High Risk,Urgent - Retention Campaign,7.0,2.71,36.1,235.79999999999998
9574-RKJIF,30,94.4,Month-to-month,0.9964040774028698,99.64,High Risk,Urgent - Retention Campaign,8.0,3.0,68.3,1132.8000000000002
5047-LHVLY,1,50.15,Month-to-month,0.996403917168748,99.64,High Risk,Urgent - Retention Campaign,7.0,3.29,43.8,601.8
0516-WJVXC,5,54.2,Month-to-month,0.9964028060315894,99.64,High Risk,Urgent - Retention Campaign,7.0,1.86,41.6,650.4000000000001
2249-YPRNG,20,105.85,Month-to-month,0.9963977144223195,99.64,High Risk,Urgent - Retention Campaign,6.0,2.83,63.7,1270.1999999999998
5445-PZWGX,62,102.0,One year,0.9963910535434674,99.64,High Risk,Urgent - Retention Campaign,8.0,3.88,92.1,1224.0
3594-UVONA,35,85.95,One year,0.9963894947207227,99.64,High Risk,Urgent - Retention Campaign,4.0,3.25,76.1,1031.4
0939-YAPAF,35,100.25,Month-to-month,0.9963853921899196,99.64,High Risk,Urgent - Retention Campaign,4.0,3.75,70.9,1203.0
2626-URJFX,4,50.9,Month-to-month,0.9963838510944794,99.64,High Risk,Urgent - Retention Campaign,6.0,2.67,53.8,610.8
9399-APLBT,1,74.7,Month-to-month,0.9963831140018803,99.64,High Risk,Urgent - Retention Campaign,4.0,2.0,43.7,896.4000000000001
2379-ENZGV,6,84.85,Month-to-month,0.9963830366374625,99.64,High Risk,Urgent - Retention Campaign,6.0,3.17,55.1,1018.1999999999999
2516-VQRRV,2,75.45,Month-to-month,0.996382563780613,99.64,High Risk,Urgent - Retention Campaign,6.0,2.17,49.4,905.4000000000001
4587-NUKOX,3,79.1,Month-to-month,0.9963808845102602,99.64,High Risk,Urgent - Retention Campaign,6.0,3.17,45.1,949.1999999999999
8372-JUXUI,1,74.35,Month-to-month,0.9963803007010115,99.64,High Risk,Urgent - Retention Campaign,4.0,4.0,34.3,892.1999999999999
1000-AJSLD,1,20.1,Month-to-month,0.9963776052921277,99.64,High Risk,Urgent - Retention Campaign,4.0,3.25,44.9,241.20000000000002
0137-OCGAB,1,80.2,Month-to-month,0.9963756401543107,99.64,High Risk,Urgent - Retention Campaign,8.0,3.0,37.1,962.4000000000001
7067-KSAZT,65,106.25,One year,0.9963747938834547,99.64,High Risk,Urgent - Retention Campaign,4.0,2.25,76.9,1275.0
6331-LWDTQ,10,72.15,Month-to-month,0.9963745660774928,99.64,High Risk,Urgent - Retention Campaign,8.0,2.62,55.3,865.8000000000001
7538-GWHML,2,69.65,Month-to-month,0.9963688791758194,99.64,High Risk,Urgent - Retention Campaign,5.0,2.6,53.0,835.8000000000001
2311-QYMUQ,16,89.45,Month-to-month,0.9963675180344169,99.64,High Risk,Urgent - Retention Campaign,8.0,3.25,66.0,1073.4
9462-MJUAW,4,50.4,Month-to-month,0.996366084320525,99.64,High Risk,Urgent - Retention Campaign,5.0,2.4,45.5,604.8
1907-UBQFC,10,72.85,Month-to-month,0.9963659781125579,99.64,High Risk,Urgent - Retention Campaign,6.0,3.83,49.1,874.1999999999999
6457-GIRWB,1,69.35,Month-to-month,0.9963654990217375,99.64,High Risk,Urgent - Retention Campaign,8.0,4.38,42.0,832.1999999999999
4208-UFFGW,2,44.95,Month-to-month,0.9963649072220109,99.64,High Risk,Urgent - Retention Campaign,4.0,2.5,52.0,539.4000000000001
7054-LGEQW,1,45.95,Month-to-month,0.9963560939155405,99.64,High Risk,Urgent - Retention Campaign,7.0,2.43,41.6,551.4000000000001
0378-NHQXU,17,88.25,Month-to-month,0.996355461012481,99.64,High Risk,Urgent - Retention Campaign,8.0,3.0,61.1,1059.0
7683-CBDKJ,14,65.45,Month-to-month,0.9963515588226549,99.64,High Risk,Urgent - Retention Campaign,7.0,2.86,68.7,785.4000000000001
5889-LFOLL,13,84.6,Month-to-month,0.9963500759724333,99.64,High Risk,Urgent - Retention Campaign,4.0,2.0,66.8,1015.1999999999999
3814-MLAXC,31,79.85,Month-to-month,0.9963464283601722,99.63,High Risk,Urgent - Retention Campaign,4.0,2.5,76.8,958.1999999999999
8393-DLHGA,25,95.9,Month-to-month,0.9963423911331948,99.63,High Risk,Urgent - Retention Campaign,8.0,2.12,65.2,1150.8000000000002
